Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios constantes (2024),Apropiación a precios corrientes
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional para el desarrollo sostenible del choco (codechoco),3212,Inversión,1758000000,2935755547.471808,2935755547.471808,1758000000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Funcionamiento,1582767000,2643126849.036013,2643126849.036013,1582767000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del tolima (cortolima),3214,Inversión,1500000000,2504910876.68243,2504910876.68243,1500000000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de risaralda (carder),3215,Funcionamiento,2010684000,3357722814.114223,3357722814.114223,2010684000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,1927438000,3218706940.220686,3218706940.220686,1927438000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,2793769000,4665428236.69213,4665428236.69213,2793769000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,2936749000,4904196341.4575,4904196341.4575,2936749000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2194905000,3665360938.523099,3665360938.523099,2194905000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,4332367000,7234795480.053352,7234795480.053352,4332367000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,3680012000,6145401390.081242,6145401390.081242,3680012000
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,1786990000,2984167125.015157,2984167125.015157,1786990000
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,1819259000,3038054437.734934,3038054437.734934,1819259000
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversión,1410000000,2354616224.081484,2354616224.081484,1410000000
2015,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Funcionamiento,1775961000,2965749350.309203,2965749350.309203,1775961000
2015,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Inversión,970000000,1619842366.921305,1619842366.921305,970000000
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,1940594000,3240676678.549776,3240676678.549776,1940594000
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Inversión,560000000,935166727.2947738,935166727.2947738,560000000
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,1684627000,2813226996.968595,2813226996.968595,1684627000
2015,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Inversión,1065000000,1778486722.444525,1778486722.444525,1065000000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,1636772000,2733311990.299503,2733311990.299503,1636772000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,1889692000,3155673362.919849,3155673362.919849,1889692000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversión,808000000,1349311992.239602,1349311992.239602,808000000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,1740302000,2906200939.008124,2906200939.008124,1740302000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Inversión,1540000000,2571708500.060628,2571708500.060628,1540000000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,1874214000,3129826022.553656,3129826022.553656,1874214000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,1631322000,2724210814.114223,2724210814.114223,1631322000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,1583368000,2644130483.327271,2644130483.327271,1583368000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,1755411000,2931432071.298654,2931432071.298654,1755411000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Inversión,810000000,1352651873.408512,1352651873.408512,810000000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,1812689000,3027082928.095065,3027082928.095065,1812689000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,641912000,1071954900.448648,1071954900.448648,641912000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Inversión,280000000,467583363.6473869,467583363.6473869,280000000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,1820909000,3040809839.699285,3040809839.699285,1820909000
2015,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,1988142000,3320079013.45944,3320079013.45944,1988142000
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,188701383598,315120098813.1024,315120098813.1024,188701383598
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversión,202091294430,337480454333.6923,337480454333.6923,202091294430
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,9685180366,16173675760.94968,16173675760.94968,9685180366
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversión,24413088422,40768407147.78513,40768407147.78513,24413088422
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,4932887844,8237629609.260095,8237629609.260095,4932887844
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversión,7364883577,12298917985.01807,12298917985.01807,7364883577
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,5724889185,9560224791.53874,9560224791.53874,5724889185
2015,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversión,3612368012,6032439949.225657,6032439949.225657,3612368012
2015,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,25622000000,42787217654.90481,42787217654.90481,25622000000
2015,Organismos de control,25,Auditoría general de la república,3401,Inversión,4800000000,8015714805.383776,8015714805.383776,4800000000
2015,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,328443330000,548480846460.5311,548480846460.5311,328443330000
2015,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversión,224350299346,374651670012.5029,374651670012.5029,224350299346
2015,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,108340830000,180922748970.5348,180922748970.5348,108340830000
2015,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversión,12709000000,21223274887.838,21223274887.838,12709000000
2015,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,64994780000,108537420899.7211,108537420899.7211,64994780000
2015,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversión,66031000000,110267846732.145,110267846732.145,66031000000
2015,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,10213100000,17055270183.09688,17055270183.09688,10213100000
2015,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,11258040000,18800257897.41724,18800257897.41724,11258040000
2015,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,10000300000,16699906826.72487,16699906826.72487,10000300000
2015,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,21779982314700,36371276396028.66,36371276396028.66,21779982314700
2015,Trabajo,36,Ministerio del trabajo,3601,Inversión,1570681863767,2622945389571.859,2622945389571.859,1570681863767
2015,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,73189054025,122221371654.2136,122221371654.2136,73189054025
2015,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Deuda,190582000,318260616.4665939,318260616.4665939,190582000
2015,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,3118137613975,5207104549492.385,5207104549492.385,3118137613975
2015,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7749598628,12941369262.13362,12941369262.13362,7749598628
2015,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,5478000000,9147934521.644234,9147934521.644234,5478000000
2015,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Funcionamiento,9251641700,15449691947.66582,15449691947.66582,9251641700
2015,Trabajo,36,Unidad administrativa especial del servicio público de empleo,3613,Inversión,16223400000,27092114077.84649,27092114077.84649,16223400000
2015,Interior,37,Ministerio del interior,3701,Funcionamiento,399653911090,667398285865.3425,667398285865.3425,399653911090
2015,Interior,37,Ministerio del interior,3701,Inversión,90037475386,150357234268.9453,150357234268.9453,90037475386
2015,Interior,37,Fondo para la participación y el fortalecimiento de la democracia,3702,Funcionamiento,6641805249,11091420139.35104,11091420139.35104,6641805249
2015,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,3205246945,5352571956.655753,5352571956.655753,3205246945
2015,Interior,37,Dirección nacional del derecho de autor,3703,Inversión,714500000,1193172547.593064,1193172547.593064,714500000
2015,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,2523959671,4214862688.130472,4214862688.130472,2523959671
2015,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversión,15000000000,25049108766.8243,25049108766.8243,15000000000
2015,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,368251855905,614958719476.617,614958719476.617,368251855905
2015,Interior,37,Unidad nacional de protección - unp,3708,Inversión,3000000000,5009821753.36486,5009821753.36486,3000000000
2015,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,4391551948,7333630826.707408,7333630826.707408,4391551948
2015,Interior,37,Dirección nacional de bomberos,3709,Inversión,28982024614,48398259122.591,48398259122.591,28982024614
2015,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,18194280000,30383366576.93707,30383366576.93707,18194280000
2015,Empleo público,5,Comisión nacional del servicio civil,3801,Inversión,39697232000,66292018807.32388,66292018807.32388,39697232000
2015,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Funcionamiento,21824700000,36445952273.55402,36445952273.55402,21824700000
2015,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Inversión,355228729121,593210871523.5131,593210871523.5131,355228729121
